occurrence_id,scope,audit_tranche,audit_shard,risk_priority,source_plugin,plugin_path,formid,editor_id,role,is_canonical,canonical_source_plugin
CORE-0131,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0E0C67,MGCollegeLectureInfos,defined,yes,Skyrim.esm
CORE-0132,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0DFB01,TG09NightingalesDialogue,defined,yes,Skyrim.esm
CORE-0133,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0DD5FA,DialogueIvarsteadScriptedScene,defined,yes,Skyrim.esm
CORE-0134,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0DD5EF,DialogueCidhnaMineBlathlocGrisvar02,defined,yes,Skyrim.esm
CORE-0135,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0DBA41,DialogueTutorial,defined,yes,Skyrim.esm
CORE-0136,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0DBA3F,DialogueMorthalMoorsideScene08,defined,yes,Skyrim.esm
CORE-0137,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0DBA3D,DialogueMorthalMoorsideScene07,defined,yes,Skyrim.esm
CORE-0138,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D9DC5,DialogueLargashbur,defined,yes,Skyrim.esm
CORE-0139,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D9B66,FreeformIvarstead04,defined,yes,Skyrim.esm
CORE-0140,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D9B65,FreeformIvarstead03,defined,yes,Skyrim.esm
CORE-0141,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D9B64,FreeformIvarstead02,defined,yes,Skyrim.esm
CORE-0142,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D9B63,FreeformIvarstead01,defined,yes,Skyrim.esm
CORE-0143,core,V02,V02-04,existing-core-row,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D944F,BardsCollegeDrum,defined,yes,Skyrim.esm
CORE-0144,core,V02,V02-04,existing-core-row,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D9431,BardsCollegeFlute,defined,yes,Skyrim.esm
CORE-0145,core,V02,V02-04,existing-core-row,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D93FA,BardsCollegeLute,defined,yes,Skyrim.esm
CORE-0146,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D9393,FreeformCaravansA,defined,yes,Skyrim.esm
CORE-0147,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D8E56,dunMasterQST,defined,yes,Skyrim.esm
CORE-0148,core,V03A,V03A-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D8E40,TGFenceCaravan,defined,no,Update.esm
CORE-0149,core,V03A,V03A-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D8828,TGFences,defined,no,Update.esm
CORE-0150,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D87E7,MS08PrisonerSceneQuest,defined,yes,Skyrim.esm
CORE-0151,core,V03B,V03B-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D8312,DialogueGenericVampire,defined,no,Dawnguard.esm
CORE-0152,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D78B0,CreatureDialogueWisp,defined,yes,Skyrim.esm
CORE-0153,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D78AC,CreatureDialogueHare,defined,yes,Skyrim.esm
CORE-0154,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D78A9,CreatureDialogueWitchlight,defined,yes,Skyrim.esm
CORE-0155,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D789C,MS05Rumor,defined,yes,Skyrim.esm
CORE-0156,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D789A,MS06Rumor,defined,yes,Skyrim.esm
CORE-0157,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D7897,DA15Rumor,defined,yes,Skyrim.esm
CORE-0158,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D6A1D,DialogueSolitudeBardsCollegeClassPanteaScene1,defined,yes,Skyrim.esm
CORE-0159,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D6A1C,DialogueSolitudeBardsCollegeClassIngeScene1,defined,yes,Skyrim.esm
CORE-0160,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D6A1A,DialogueSolitudeBardsCollegeClassGiraudScene1,defined,yes,Skyrim.esm
CORE-0161,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D69FB,SolitudeFreeform06,defined,yes,Skyrim.esm
CORE-0162,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D6986,FreeformFalkreathQuest03B,defined,yes,Skyrim.esm
CORE-0163,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D3AC6,TG04Post,defined,yes,Skyrim.esm
CORE-0164,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D2CAF,MS11WuunferthArrest,defined,yes,Skyrim.esm
CORE-0165,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D2C6C,DialogueRiverwoodSleepingGiantScene8,defined,yes,Skyrim.esm
CORE-0166,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D2C6A,DialogueRiverwoodSleepingGiantScene7,defined,yes,Skyrim.esm
CORE-0167,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D2C61,DialogueRiverwoodSceneGerdurHod,defined,yes,Skyrim.esm
CORE-0168,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D2C5F,DialogueRiverwoodSceneSigridAlvor2,defined,yes,Skyrim.esm
CORE-0169,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D0755,MGRitual05,defined,yes,Skyrim.esm
CORE-0170,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D055D,SolitudeFreeform04,defined,yes,Skyrim.esm
CORE-0171,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D055B,DialogueMarkarthHagsCureSceneMuiriBothela04,defined,yes,Skyrim.esm
CORE-0172,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D0559,DialogueMarkarthHagsCureSceneMuiriBothela03,defined,yes,Skyrim.esm
CORE-0173,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D0543,DialogueSolitudeMarketplaceAiaEvetteScene1,defined,yes,Skyrim.esm
CORE-0174,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D0540,DialogueSolitudeMarketplaceSorexAdvarScene1,defined,yes,Skyrim.esm
CORE-0175,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D053E,DialogueSolitudeMarketplaceSilanaAdvarScene1,defined,yes,Skyrim.esm
CORE-0176,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D053B,DialogueSolitudeMarketplaceAiaAdvarScene1,defined,yes,Skyrim.esm
CORE-0177,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D053A,DialogueSolitudeMarketplaceRorlundAdvarScene1,defined,yes,Skyrim.esm
CORE-0178,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D0538,DialogueSolitudeMarketplaceJawananAdvarScene1,defined,yes,Skyrim.esm
CORE-0179,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0D0536,DialogueSolitudeMarketplaceIlldiAdvarScene1,defined,yes,Skyrim.esm
CORE-0180,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0CDB58,DialogueSolitudeRaimentXanderAngelineScene1,defined,yes,Skyrim.esm
CORE-0181,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0CDB56,DialogueSolitudeRaimentXanderTaarieScene1,defined,yes,Skyrim.esm
CORE-0182,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0CD987,MGRitual04,defined,yes,Skyrim.esm
CORE-0183,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0CD882,FreeformWindhelmA,defined,yes,Skyrim.esm
CORE-0184,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0CD851,DialogueSolitudeBitsXanderSaymaScene1,defined,yes,Skyrim.esm
CORE-0185,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0CC794,T02PostQuest,defined,yes,Skyrim.esm
CORE-0186,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0CB1CB,CWJarlThanks,defined,yes,Skyrim.esm
CORE-0187,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9BA0,NN01,defined,yes,Skyrim.esm
CORE-0188,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9B9D,DialogueSolitudeMarketplaceAtAfAlanAdvarScene1,defined,yes,Skyrim.esm
CORE-0189,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9B9A,DialogueSolitudeMarketplaceSorexEvetteScene1,defined,yes,Skyrim.esm
CORE-0190,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9B98,DialogueSolitudeMarketplaceSilanaEvetteScene1,defined,yes,Skyrim.esm
CORE-0191,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9B96,DialogueSolitudeMarketplaceIlldiEvetteScene1,defined,yes,Skyrim.esm
CORE-0192,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9B94,DialogueSolitudeMarketplaceRorlundEvetteScene1,defined,yes,Skyrim.esm
CORE-0193,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9B92,DialogueSolitudeMarketplaceAtAfAlanEvetteScene1,defined,yes,Skyrim.esm
CORE-0194,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C9AF5,CreatureDialogueHagraven,defined,yes,Skyrim.esm
CORE-0195,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7F58,DialogueSolitudeStreetOdarJawananScene1,defined,yes,Skyrim.esm
CORE-0196,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7F55,DialogueSolitudeStreetOdarJornScene1,defined,yes,Skyrim.esm
CORE-0197,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7F53,DialogueSolitudeStreetUnaJornScene1,defined,yes,Skyrim.esm
CORE-0198,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7F51,DialogueSolitudeStreetUnaLisetteScene1,defined,yes,Skyrim.esm
CORE-0199,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7F4F,DialogueSolitudeMarketplaceAiaJalaScene1,defined,yes,Skyrim.esm
CORE-0200,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7F4D,DialogueSolitudeMarketplaceSorexJalaScene1,defined,yes,Skyrim.esm
CORE-0201,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7F4B,DialogueSolitudeMarketplaceSilanaJalaScene1,defined,yes,Skyrim.esm
CORE-0202,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D42,SolitudeFreeform03,defined,yes,Skyrim.esm
CORE-0203,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D1C,SolitudeFreeform02,defined,yes,Skyrim.esm
CORE-0204,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D1A,DialogueSolitudeMarketplaceIlldiJalaScene1,defined,yes,Skyrim.esm
CORE-0205,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D17,DialogueSolitudeMarketplaceRorlundJalaScene1,defined,yes,Skyrim.esm
CORE-0206,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D15,DialogueSolitudeMarketplaceAtAfAlanJalaScene1,defined,yes,Skyrim.esm
CORE-0207,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D10,DialogueSolitudeMarketplaceJawananEvetteScene1,defined,yes,Skyrim.esm
CORE-0208,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D06,DialogueSolitudeStreetVivienneLisetteScene3,defined,yes,Skyrim.esm
CORE-0209,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7D04,DialogueSolitudeStreetVivienneLisetteScene2,defined,yes,Skyrim.esm
CORE-0210,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7CFD,DialogueSolitudeStreetVivienneLisetteScene1,defined,yes,Skyrim.esm
CORE-0211,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C7CF5,DialogueSolitudeMarketplaceJawananJalaScene,defined,yes,Skyrim.esm
CORE-0212,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C72EB,TGKeyHandler,defined,yes,Skyrim.esm
CORE-0213,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C349B,CW01AOutfitImperial,defined,yes,Skyrim.esm
CORE-0214,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C1E72,MGR30,defined,yes,Skyrim.esm
CORE-0215,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C1E07,FreeformRiften22,defined,yes,Skyrim.esm
CORE-0216,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C1A1F,WERJ10,defined,yes,Skyrim.esm
CORE-0217,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C1A1D,WERJ09,defined,yes,Skyrim.esm
CORE-0218,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C19F8,dunBloodletThroneQST,defined,yes,Skyrim.esm
CORE-0219,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C19A8,DialogueRiftenSS02,defined,yes,Skyrim.esm
CORE-0220,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C18E1,CR06,defined,yes,Skyrim.esm
CORE-0221,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C04BA,FreeformValdDebt,defined,yes,Skyrim.esm
CORE-0222,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0C0416,MGRAppBrelyna01,defined,yes,Skyrim.esm
CORE-0223,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BFB61,WEDL01b,defined,yes,Skyrim.esm
CORE-0224,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BFB2C,CreatureDialogueSkeleton,defined,yes,Skyrim.esm
CORE-0225,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BF31C,WERJ07,defined,yes,Skyrim.esm
CORE-0226,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BF25B,MQ201PartyScene3GuestAndGuest,defined,yes,Skyrim.esm
CORE-0227,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BEDEC,Da13Intro,defined,yes,Skyrim.esm
CORE-0228,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BEDAF,WEJS15,defined,yes,Skyrim.esm
CORE-0229,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BED92,WEJS14,defined,yes,Skyrim.esm
CORE-0230,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BD758,WEDL14,defined,yes,Skyrim.esm
CORE-0231,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BD757,WEDL13,defined,yes,Skyrim.esm
CORE-0232,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BD753,WEDL12,defined,yes,Skyrim.esm
CORE-0233,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BD750,WEDL10,defined,yes,Skyrim.esm
CORE-0234,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC5BD,WERJ06,defined,yes,Skyrim.esm
CORE-0235,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC5AA,WERJ05,defined,yes,Skyrim.esm
CORE-0236,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC3FD,MQ201PartyScene2JarlAndJarl,defined,yes,Skyrim.esm
CORE-0237,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC3E0,MQ201PartyScene1ElenwenAndGuest,defined,yes,Skyrim.esm
CORE-0238,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC0BD,C00JorrvaskrFight,defined,yes,Skyrim.esm
CORE-0239,core,V03A,V03A-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC09D,WE36,defined,no,Update.esm
CORE-0240,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC096,MGR20B,defined,yes,Skyrim.esm
CORE-0241,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BC037,WEJS13,defined,yes,Skyrim.esm
CORE-0242,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BBD9D,WEDL08,defined,yes,Skyrim.esm
CORE-0243,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BA2FF,WEJS12,defined,yes,Skyrim.esm
CORE-0244,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BA1CC,DA07FIN,defined,yes,Skyrim.esm
CORE-0245,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BA0C3,WEMaiqTheLiar,defined,yes,Skyrim.esm
CORE-0246,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BA0C0,WE35,defined,yes,Skyrim.esm
CORE-0247,core,V03A,V03A-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BA0BC,WE34,defined,no,Update.esm
CORE-0248,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0BA0B4,WE33,defined,yes,Skyrim.esm
CORE-0249,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B94AB,WERJ04,defined,yes,Skyrim.esm
CORE-0250,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B91E3,WEDL07,defined,yes,Skyrim.esm
CORE-0251,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B91D8,WEDL04,defined,yes,Skyrim.esm
CORE-0252,core,V03A,V03A-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B91C1,WEDL06,defined,no,Update.esm
CORE-0253,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B91B5,WETalsgarTheWandererDialogue,defined,yes,Skyrim.esm
CORE-0254,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B91AE,WEDL05,defined,yes,Skyrim.esm
CORE-0255,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B85BD,WEJS11,defined,yes,Skyrim.esm
CORE-0256,core,V02,V02-04,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0B85B8,WEJS10,defined,yes,Skyrim.esm
