separator,mod,plugin,plugin_path,input_id,total_records,selected_signature_counts,scan_verdict,scan_error
Armor and Weapons - Modded,Glasses Pack Vol.1 - UBE,[Caenarvon] Glasses Pack UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Glasses Pack Vol.1 - UBE\[Caenarvon] Glasses Pack UBE patch.esp,90a8256f6d970546,48,ARMO:24,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Gleamstrike,FGCGleamstrike.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Gleamstrike\FGCGleamstrike.esp,dbf7a7174161aa34,166,ACTI:5|BOOK:1|ENCH:4|KYWD:4|PERK:4|SPEL:12|WEAP:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Gryphonknight Regalia - Breton Noble Armor,GVLT_Gryphonknight.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Gryphonknight Regalia - Breton Noble Armor\GVLT_Gryphonknight.esp,59aec89fdcdecddc,37,ARMO:5|BOOK:1|WEAP:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,HDT-SMP Fluted Armor HIMBO,FlutedArmor_PauldronPatch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\HDT-SMP Fluted Armor HIMBO\FlutedArmor_PauldronPatch.esp,60bfe12d2687ffc0,2,ARMO:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,HDT-SMP Infantry Armor Patch,1FS.esp,D:\Wabbajack\modlists\ARR 2.5\mods\HDT-SMP Infantry Armor Patch\1FS.esp,f3004fd70dd8b22b,45,ARMO:8|CONT:1|WEAP:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,HDT-SMP Ysmir Armor Patch,1YsmirArmorSE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\HDT-SMP Ysmir Armor Patch\1YsmirArmorSE.esp,0516e27e9fe122f0,22,ARMO:4|CONT:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Helga - SE by Xtudo - My fixes CBBE,_Fuse00_ArmorHelga.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Helga - SE by Xtudo - My fixes CBBE\_Fuse00_ArmorHelga.esp,24b44015526ec175,32,ARMO:10,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Helga Armor 3BA,_Fuse00_ArmorHelga.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Helga Armor 3BA\_Fuse00_ArmorHelga.esp,4787f3f9e60a919c,15,ARMO:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Helga Armor UBE,_Fuse00_ArmorHelga UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Helga Armor UBE\_Fuse00_ArmorHelga UBE patch.esp,f170e98d018764af,4,,OUTSIDE-SELECTED-SIGNATURES,
Armor and Weapons - Modded,Infantry Armor SE,1FS.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Infantry Armor SE\1FS.esp,93d4678eb84c0f14,45,ARMO:8|CONT:1|WEAP:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Jade Dragon Katana 1-2h SE,K_JadeDragonKatana.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Jade Dragon Katana 1-2h SE\K_JadeDragonKatana.esp,845de854f7641c5e,8,WEAP:2,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Khajiit Armory Rebalance and Intergration,Khajiit Armory Rebalance.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Khajiit Armory Rebalance and Intergration\Khajiit Armory Rebalance.esp,ebcfb1bcfa8cb63b,336,AMMO:1|ARMO:97|BOOK:1|CONT:3|WEAP:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Lunar Guard - Standalone (ish) - No GCON,[LM] LunarGuard - Standalone.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lunar Guard - Standalone (ish) - No GCON\[LM] LunarGuard - Standalone.esp,97a25eae742eca75,29,ARMO:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Mage's Daily Outfit,Mage's Daily Outfit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Mage's Daily Outfit\Mage's Daily Outfit.esp,ffa28a13408f8e44,35,ARMO:8,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Mage's Daily Outfit - Seperated Parts Addon,Mage's Daily Outfit - Separated Parts Addon.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Mage's Daily Outfit - Seperated Parts Addon\Mage's Daily Outfit - Separated Parts Addon.esp,7ba5de4c455e32da,16,ARMO:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,MAGECORE - hdt SMP (CBBE 3BA),[Caenarvon] Magecore.esp,D:\Wabbajack\modlists\ARR 2.5\mods\MAGECORE - hdt SMP (CBBE 3BA)\[Caenarvon] Magecore.esp,9ce15399d8688b67,306,ARMO:169|CONT:5|KYWD:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Merchantress Outfits - Main,kco_mct.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Merchantress Outfits - Main\kco_mct.esp,f34de7126bf566f3,24,ARMO:6,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Midnight Mistress Armor Mashup - SMP 3BA,Midnight Mistress.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Midnight Mistress Armor Mashup - SMP 3BA\Midnight Mistress.esp,e6bb2d4b90ac17d0,12,ARMO:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Moon Monk's Robes,Kad_MoonMonkRobes.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Moon Monk's Robes\Kad_MoonMonkRobes.esp,8f4ea5c349f9d7c6,313,ARMO:79|BOOK:1|CONT:3|ENCH:3|FLST:1|KYWD:1|PERK:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Moonblade,Moonblade - Johnskyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Moonblade\Moonblade - Johnskyrim.esp,8decf1a9d9940883,32,ENCH:2|PERK:1|SPEL:1|WEAP:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,New Leather Armor,New Leather Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\New Leather Armor\New Leather Armor.esp,828561ec0d432ad4,26,ARMO:6,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nibenean Armors and Outfit by Xtudo - HIMBO,NibeneanArmorsAndOutfit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nibenean Armors and Outfit by Xtudo - HIMBO\NibeneanArmorsAndOutfit.esp,890346fe5ce49f13,74,ARMO:20,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nibenean Armors and Outfit SE,NibeneanArmorsAndOutfit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nibenean Armors and Outfit SE\NibeneanArmorsAndOutfit.esp,14adfd0e2cf4cb6d,74,ARMO:20,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nibenean Strider Armor SE by Xtudo,NibeneanStriderbyXtudo.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nibenean Strider Armor SE by Xtudo\NibeneanStriderbyXtudo.esp,fa79319ed2217c53,44,ARMO:11,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nirn Necessities - Requiem Rebalance Patch,Nirn Necessities - Requiem Rebalance.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nirn Necessities - Requiem Rebalance Patch\Nirn Necessities - Requiem Rebalance.esp,606fb09ae7c086fe,141,ARMO:67|ENCH:9,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nirn Necessities - UBE patch,evgnnsmpaccessories UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nirn Necessities - UBE patch\evgnnsmpaccessories UBE patch.esp,50228282499bebc2,134,ARMO:67,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nord Steelheart Armor,SteelheartArmors.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nord Steelheart Armor\SteelheartArmors.esp,97d3a1f787634d36,36,ARMO:6,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nord Steelheart Armor - No Spid,SteelheartArmors.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nord Steelheart Armor - No Spid\SteelheartArmors.esp,1cf70df954628cd6,36,ARMO:6,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Nord Steelheart Armor - Steel Plate Replacer,SteelheartReplacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nord Steelheart Armor - Steel Plate Replacer\SteelheartReplacer.esp,8ff854d4517b083e,4,ARMO:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Northern God - Nordic Armor Replacer,Nordic Armor Replacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Northern God - Nordic Armor Replacer\Nordic Armor Replacer.esp,bf1d81b0b96e93e9,8,ARMO:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Novice Witch - CBBE 3BA,1daem_NoviceWitch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Novice Witch - CBBE 3BA\1daem_NoviceWitch.esp,d6eed257ba7e6974,52,ARMO:19,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi - Traveler's Romper Outfit 3BA,Traveler's Romper Outfit 3BA.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi - Traveler's Romper Outfit 3BA\Traveler's Romper Outfit 3BA.esp,4e3239f351561224,37,ARMO:9,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi - Traveler's Romper Outfit UBE,Traveler's Romper Outfit 3BA UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi - Traveler's Romper Outfit UBE\Traveler's Romper Outfit 3BA UBE patch.esp,f23932664327a673,19,ARMO:9,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi's Abyss Armor 3BA,Obi's Abyss Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Abyss Armor 3BA\Obi's Abyss Armor.esp,263decd96f967716,12,ARMO:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi's Abyss Armor UBE,Obi's Abyss Armor UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Abyss Armor UBE\Obi's Abyss Armor UBE patch.esp,6f721a6b4eab28eb,6,ARMO:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi's Cimmerian 3BA,Obi's Cimmerian.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Cimmerian 3BA\Obi's Cimmerian.esp,a1aaefd905d2ab6a,18,ARMO:6,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi's Cimmerian SMP for HIMBO,Obi's Cimmerian for HIMBO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Cimmerian SMP for HIMBO\Obi's Cimmerian for HIMBO.esp,4093e86f8ba4bb6a,6,,OUTSIDE-SELECTED-SIGNATURES,
Armor and Weapons - Modded,Obi's Hedge Knight Armor SMP,Obi's Hedge Knight Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Hedge Knight Armor SMP\Obi's Hedge Knight Armor.esp,102ad5bec15a2d1c,12,ARMO:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi's Hedge Knight Armor SMP - UBE,Obi's Hedge Knight Armor UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Hedge Knight Armor SMP - UBE\Obi's Hedge Knight Armor UBE patch.esp,50268b3e1a9ebb06,6,ARMO:2,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi's Zamorian Thief - UBE,Obi's Zamorian Thief UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Zamorian Thief - UBE\Obi's Zamorian Thief UBE patch.esp,8b3da1c04d09b003,16,ARMO:8,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Obi's Zamorian Thief 3BA,Obi's Zamorian Thief 3BA.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Zamorian Thief 3BA\Obi's Zamorian Thief 3BA.esp,fb331f352a68a248,33,ARMO:8,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Publican Outfits for Innkeepers,kco_pub.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Publican Outfits for Innkeepers\kco_pub.esp,fec657a68ed25fe6,19,ARMO:6,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,RB's Sand Snake Armor and Weapon,RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\RB's Sand Snake Armor and Weapon\RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,3ef8400b482f4bc3,58,ARMO:12|WEAP:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,RB's Sand Snake Armor and Weapon - Cleaned Masters,RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\RB's Sand Snake Armor and Weapon - Cleaned Masters\RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,19c3ee28be52c579,49,ARMO:12,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Rogue Nord Armor,Rogue Nord Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Nord Armor\Rogue Nord Armor.esp,d144c71922f01e2b,24,ARMO:5,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Rogue Stalker - UBE,(SmolSaltLemon) Rogue Stalker UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Stalker - UBE\(SmolSaltLemon) Rogue Stalker UBE patch.esp,525304957d9ff15c,19,ARMO:12,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Rogue Stalker (3BA SMP),(SmolSaltLemon) Rogue Stalker.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Stalker (3BA SMP)\(SmolSaltLemon) Rogue Stalker.esp,4fafcb1b16b63f06,38,ARMO:12|MISC:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Rogue Stalker Heels Sound patch,(SmolSaltLemon) Rogue Stalker.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Stalker Heels Sound patch\(SmolSaltLemon) Rogue Stalker.esp,4ca264107dbc3ae7,38,ARMO:12|MISC:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Russian Bear - Sand Snake Armor - UBE,RB's Sand Snake CBBE 3BA Bodyslide ESPFE UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Russian Bear - Sand Snake Armor - UBE\RB's Sand Snake CBBE 3BA Bodyslide ESPFE UBE patch.esp,d70a4312b0383296,24,ARMO:12,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Savior's Hide Replacer - UBE,SaviorsHideReplacer2 UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Savior's Hide Replacer - UBE\SaviorsHideReplacer2 UBE patch.esp,540bd807a0d04335,9,ARMO:5,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Savior's Hide Replacer 2,SaviorsHideReplacer2.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Savior's Hide Replacer 2\SaviorsHideReplacer2.esp,736f9824c82c2bf9,20,ARMO:5,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Scout HDT-SMP Armor,_Fuse00_ArmorScout.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Scout HDT-SMP Armor\_Fuse00_ArmorScout.esp,d68281daf0bc7c83,16,ARMO:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Shanoa Armor - 3BA,Shanoa Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Shanoa Armor - 3BA\Shanoa Armor.esp,01bf34438408e660,14,ARMO:3|BOOK:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Shanoa Armor - UBE,Shanoa Armor UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Shanoa Armor - UBE\Shanoa Armor UBE patch.esp,ba03582f888c10a7,6,ARMO:3,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Shanoa Armor - UBE,Shanoa Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Shanoa Armor - UBE\Shanoa Armor.esp,a1e8964d75e6b0e3,14,ARMO:3|BOOK:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Smithscript Greathammer,FGCSmithscriptGreathammer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Smithscript Greathammer\FGCSmithscriptGreathammer.esp,ebd26bc589feb512,61,ACTI:1|BOOK:1|KYWD:8|PERK:2|SPEL:19|WEAP:6,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,SmolSaltLemon - Wine Duchess UBE,(SmolSaltLemon) Wine Duchess UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SmolSaltLemon - Wine Duchess UBE\(SmolSaltLemon) Wine Duchess UBE patch.esp,af4f8385d467cbce,33,ARMO:22,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Steel Battleaxe Of Fiery Souls - Truly Unique,FGCAxeOfFierySoulsTrulyUnique.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Steel Battleaxe Of Fiery Souls - Truly Unique\FGCAxeOfFierySoulsTrulyUnique.esp,4ca543009bb2910e,49,ENCH:1|KYWD:1|MISC:2|PERK:6|SPEL:18|WEAP:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Stewards of Skyrim - New Clothing for Stewards - Skypatched,kco_stw.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Stewards of Skyrim - New Clothing for Stewards - Skypatched\kco_stw.esp,1249fcf31a99dc9c,31,ARMO:7,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Stormfang - Truly Unique,FGCStormfangTrulyUnique.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Stormfang - Truly Unique\FGCStormfangTrulyUnique.esp,bb4b565acab3bc91,17,ENCH:1|KYWD:1|MISC:1|PERK:2|SPEL:4|WEAP:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Stormhold Warrior Armor SSE - Port Plus,s6o6tStormholdWarriorArmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Stormhold Warrior Armor SSE - Port Plus\s6o6tStormholdWarriorArmor.esp,f574e665f2f6c69e,31,ARMO:6|CONT:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Thalmor Investigator HDT-SMP Armor,_Fuse00_ArmorThalmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Thalmor Investigator HDT-SMP Armor\_Fuse00_ArmorThalmor.esp,fa6df8dfd415dd86,29,ARMO:7,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Towels,Towels.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Towels\Towels.esp,2b56745d08a344ad,153,ARMO:36,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Traveler's Armor Pack - Visually Upgradeable Outfit,QwibTravelerOutfit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Traveler's Armor Pack - Visually Upgradeable Outfit\QwibTravelerOutfit.esp,de4f669fa0591330,43,ARMO:11,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Traveler's Armor Pack - Visually Upgradeable Outfit - UBE,QwibTravelerOutfit UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Traveler's Armor Pack - Visually Upgradeable Outfit - UBE\QwibTravelerOutfit UBE patch.esp,b6b874e2f16f6313,19,ARMO:11,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Tumbajamba's Snow Elven Arsenal,SnowElvenArsenal.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Tumbajamba's Snow Elven Arsenal\SnowElvenArsenal.esp,051b779cae757a0d,163,AMMO:1|ARMO:24|CONT:8|MISC:3|WEAP:14,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Twilight Princess Armor Mashup,Twilight Princess Armor - Alt Textures and Cloth Addon.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Twilight Princess Armor Mashup\Twilight Princess Armor - Alt Textures and Cloth Addon.esp,814b669f7b0cc635,420,ARMO:80|WEAP:16,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Twilight Princess Armor Mashup,Twilight Princess Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Twilight Princess Armor Mashup\Twilight Princess Armor.esp,37743a4277f56738,196,ARMO:39|ENCH:2|WEAP:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,VickusDickus' Khajiiti Apex Armory Reforged,Apex_Khajiit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,9d77b03a89059b42,274,AMMO:1|ARMO:48|BOOK:1|CONT:3|FLST:1|KYWD:1|PERK:1|SPEL:1|WEAP:8,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,VickusDickus' Khajiiti Apex Armory Reforged - Update,Apex_Khajiit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\VickusDickus' Khajiiti Apex Armory Reforged - Update\Apex_Khajiit.esp,b05f307353f17815,273,AMMO:1|ARMO:48|BOOK:1|CONT:3|FLST:1|KYWD:1|SPEL:1|WEAP:8,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Vikings Weaponry SE - Johnskyrim,Vikings Weaponry - Johnskyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Vikings Weaponry SE - Johnskyrim\Vikings Weaponry - Johnskyrim.esp,a20aff77e78205c7,30,ARMO:4|WEAP:4,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Vikings Weaponry SE - Johnskyrim,Vikings Weaponry LL - Johnskyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Vikings Weaponry SE - Johnskyrim\Vikings Weaponry LL - Johnskyrim.esp,14c85d4706b76192,5,,OUTSIDE-SELECTED-SIGNATURES,
Armor and Weapons - Modded,Wardancer Armor set - 3BA - HDT SMP,Wardancerarmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wardancer Armor set - 3BA - HDT SMP\Wardancerarmor.esp,7f2d6329fa7a155e,16,ARMO:5,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Wardancer Armor set - 3BA - HDT SMP - Update,Wardancerarmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wardancer Armor set - 3BA - HDT SMP - Update\Wardancerarmor.esp,373a881ee2d27511,16,ARMO:5,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Wilderness Witch Outfit,wilderness_witch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wilderness Witch Outfit\wilderness_witch.esp,3575b26429443eea,3,ARMO:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Wine Duchess (3BA SMP),(SmolSaltLemon) Wine Duchess.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wine Duchess (3BA SMP)\(SmolSaltLemon) Wine Duchess.esp,e763c0d330c80a7f,71,ARMO:22|MISC:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Wine Duchess (3BA SMP) - Heels Sound,(SmolSaltLemon) Wine Duchess.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wine Duchess (3BA SMP) - Heels Sound\(SmolSaltLemon) Wine Duchess.esp,c9f07a99d53b6baa,71,ARMO:22|MISC:1,SIGNAL-CANDIDATE,
Armor and Weapons - Modded,Ysmir Armor SE,1YsmirArmorSE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ysmir Armor SE\1YsmirArmorSE.esp,a9f6f2a50fe58069,22,ARMO:4|CONT:1,SIGNAL-CANDIDATE,
Armors and Weapons - Jewelery,JS Barenziah SE,JS Barenziah SE - Johnskyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Barenziah SE\JS Barenziah SE - Johnskyrim.esp,54ccc4ef468af335,12,ARMO:3,SIGNAL-CANDIDATE,
Armors and Weapons - Jewelery,JS Dragon Claws AE Anniversary Edition,JS Dragon Claws AE - Legacy of the Dragonborn.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Dragon Claws AE Anniversary Edition\JS Dragon Claws AE - Legacy of the Dragonborn.esp,3ed09d9051f58cbf,1,,OUTSIDE-SELECTED-SIGNATURES,
Armors and Weapons - Jewelery,JS Dragon Claws AE Anniversary Edition,JS Dragon Claws AE - Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Dragon Claws AE Anniversary Edition\JS Dragon Claws AE - Wyrmstooth.esp,a9e6a12f774c3d23,4,ACTI:3|MISC:1,SIGNAL-CANDIDATE,
Armors and Weapons - Jewelery,JS Dragon Claws AE Anniversary Edition,JS_DBM_Wyrmstooth_Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Dragon Claws AE Anniversary Edition\JS_DBM_Wyrmstooth_Patch.esp,787667948805cbf8,2,,OUTSIDE-SELECTED-SIGNATURES,
Armors and Weapons - Jewelery,JS Vanilla Circlets SE,JS Vanilla Circlets SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Vanilla Circlets SE\JS Vanilla Circlets SE.esp,c7209b9d9b8c0232,175,ARMO:39,SIGNAL-CANDIDATE,
Armors and Weapons - Jewelery,JS Vanilla Circlets SE - Requiem Patch,JS Vanilla Circlets - Requiem patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Vanilla Circlets SE - Requiem Patch\JS Vanilla Circlets - Requiem patch.esp,a77be551513a9b2f,10,ARMO:10,SIGNAL-CANDIDATE,
Armors and Weapons - Retextures,Common Clothing Retexture SE,CommonClothing-JarlSleeves.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Common Clothing Retexture SE\CommonClothing-JarlSleeves.esp,3e078f73aa8f24d1,3,,OUTSIDE-SELECTED-SIGNATURES,
Armors and Weapons - Retextures,Dragon Priests Retexture SE,UniqueDragonPriests_XB.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dragon Priests Retexture SE\UniqueDragonPriests_XB.esp,adadcb0f0515c9bd,18,ARMO:9,SIGNAL-CANDIDATE,
Armors and Weapons - Retextures,Faction Armors and Weapons Retexture SE,ForswornRetexture Unique Armor of the Old Gods.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Faction Armors and Weapons Retexture SE\ForswornRetexture Unique Armor of the Old Gods.esp,d29372a0b899f45f,18,ARMO:4,SIGNAL-CANDIDATE,
Armors and Weapons - Vanilla,CBBE 3BA Vanilla Outfits Redone,CBBE 3BA CC Beasts - ISC.esp,D:\Wabbajack\modlists\ARR 2.5\mods\CBBE 3BA Vanilla Outfits Redone\CBBE 3BA CC Beasts - ISC.esp,c0d28a215623b25a,17,,OUTSIDE-SELECTED-SIGNATURES,
Armors and Weapons - Vanilla,CBBE 3BA Vanilla Outfits Redone,CBBE 3BA CC Beasts.esp,D:\Wabbajack\modlists\ARR 2.5\mods\CBBE 3BA Vanilla Outfits Redone\CBBE 3BA CC Beasts.esp,9d26a3a9ef04d60b,24,,OUTSIDE-SELECTED-SIGNATURES,
Armors and Weapons - Vanilla,CBBE 3BA Vanilla Outfits Redone,CBBE 3BA Creation Club.esp,D:\Wabbajack\modlists\ARR 2.5\mods\CBBE 3BA Vanilla Outfits Redone\CBBE 3BA Creation Club.esp,53ab1118662c7529,12,,OUTSIDE-SELECTED-SIGNATURES,
Armors and Weapons - Vanilla,CBBE 3BA Vanilla Outfits Redone,CBBE 3BA Vanilla Beasts - ISC.esp,D:\Wabbajack\modlists\ARR 2.5\mods\CBBE 3BA Vanilla Outfits Redone\CBBE 3BA Vanilla Beasts - ISC.esp,a48cba46d72adb24,39,,OUTSIDE-SELECTED-SIGNATURES,
